drug_name,targets,shared_by,shared_by_cid,shared_by_smiles
D0Y3OO,T81735,D0O5BC,16204045,C1COCCN1C2=CC(=O)C=C(O2)C3=CC4=CC=CC=C4O3
D0Y3OO,T81735,D00MCG,16203946,C1COCCN1C2=CC(=O)C=C(O2)C3=CC4=C(C=C3)NC=C4
D0Y3OO,T81735,D02SMG,16203943,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CO3
D0Y3OO,T81735,D0S5SG,16203942,C1COCCN1C2=CC(=O)C=C(O2)C3=CSC=C3
D0Y3OO,T81735,D01ZMP,16203941,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CS3
D0Y3OO,T81735,D05USL,5278396,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4
D0Y3OO,T81735,D03FTE,16204050,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC4=C3OC5=CC=CC=C45
D0Y3OO,T81735,D0Z3CC,16204049,C1COCCN1C2=CC(=O)C=C(O2)C3=CC=CC4=C3N=CC=C4
D0Y3OO,T81735,D02IKF,649953,CC1=NC2=C(S1)C=CC(=C2)C(=O)O
D0Y3OO,T81735,D0H3UR,86292849,COC1=NN=C(C=C1)C(C2=C(C=C(C(=C2)C3=NC=NC4=C3C=CC(=C4)N5CCOCC5)F)Cl)O
D0Y3OO,T81735,DPNT63,135151360,CC1=CC2=NC=NN2C=C1NC3=NC=C4C(=N3)N(C(=O)N4C)C5CCOCC5
D01GFX,T48069,D00ICA,33113,C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(NP(=O)(O)O)O)O)O)N
D01GFX,T48069,D07LUR,185698,C(C1C(C(C(C(O1)O)O)O)O)O
D01GFX,T48069,D0G6XS,17106,CC1C(C(C(C(O1)O)O)O)O
D01GFX,T48069,D06NMZ,9825149,C1CCN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
D01GFX,T48069,D0O0RY,168324494,CCCCC(CCO)C(C)C1CCC2C1(CCCC2CCC3=C(C(CC(C3)O)O)C)C
D01GFX,T48069,D0M4SY,135398504,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5
D01GFX,T48069,D0W9KO,43743432,C1=CC(=C(C=C1CNC2=CC3=C(C=C2)C=NN3)O)O
D01GFX,T48069,D0L7MM,43680262,C1=CC=C2C=C(C=CC2=C1)NCC3=CC(=C(C=C3)O)O
D01GFX,T48069,D0LF0O,135441202,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCCN4C=C(C=N4)Cl)C5CCN(CC5)CCCF
D01GFX,T48069,D0M3OR,76420529,CC1=CC=C(C=C1)S(=O)(=O)O.CC1=C(SC=C1)C(=O)NC2=C(C=CC(=C2)CN3CCN(CC3)C(=O)CO)C=CC4=NNC5=CC=CC=C54
D01GFX,T48069,D07HPJ,11476171,C1CN(C1)CC2CC(C2)N3C=C(C4=C(N=CN=C43)N)C5=CC(=CC=C5)OCC6=CC=CC=C6
D01GFX,T48069,D03BHM,5376617,C1=CC=C2C(=C1)C=CC(=N2)C=CC3=CC(=CC=C3)[N+](=O)[O-]
D01GFX,T48069,D01SJS,72435,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
D02QWY,T67619,D0B9BU,6918454,C1CC1CONC(=O)C2=C(C(=C(C=C2)F)F)NC3=C(C=C(C=C3)I)Cl
D02QWY,T67619,D09DGE,24773090,C1=C(C(=O)C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)C(=O)N
D02QWY,T67619,D0CM6T,11314340,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CC=CC=C4)N
D02QWY,T67619,D0L2WP,75178001,CC1=C2C=C(C=CC2=NN1)C3=C(N=CC(=C3)OCC(CC4=CNC5=CC=CC=C54)N)C6=COC=C6
D02QWY,T67619,D05APZ,135398501,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CC4=CC=C(C=C4)C5=C(N=C6C=C7C(=NC=N7)C=C6N5)C8=CC=CC=C8
D02QWY,T67619,D0MH9X,478,C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)O)OP(=O)(O)O)O
D02QWY,T67619,D0F8HX,12967404,CC1C(C(CC(O1)C2=C(C3=C(C=C2)C(=O)C4=C(C3=O)C(OC5C4OC(=O)C5)C)O)N(C)C)O
D02QWY,T67619,D0I1FJ,11393719,CCN1C2=C(C=NC=C2CNC3CCNCC3)N=C1C4=NON=C4N
D02QWY,T67619,D0M4SY,135398504,CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)NCC(C4=CC(=CC=C4)Cl)O)N5CCOCC5
D02QWY,T67619,D0L8HO,2399,C1=CC=C2C(=C1)C(=CN2)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
D02QWY,T67619,D0TO6S,2396,CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54
D02QWY,T67619,D00ATA,5908088,C1=CC=C2C(=C1)C(=CC3=CC=CN3)C(=O)N2
D02QWY,T67619,D0N6ES,3838,CN(C(CC1=CC=C(C=C1)OS(=O)(=O)C2=CC=CC3=C2C=CN=C3)C(=O)N4CCN(CC4)C5=CC=CC=C5)S(=O)(=O)C6=CC=CC7=C6C=CN=C7
D02QWY,T67619,D0L5AB,69545128,CC(=C1C2=C(C=CC(=C2)NC(=O)N)NC1=O)C3=CC=CN3
D02QWY,T67619,D0O1YH,1694,C1(=C(C2=NNN=C2C(=C1Br)Br)Br)Br
D02QWY,T67619,D0A5RM,9859248,C1=CC(=O)C=CC1=NNC2=C(NN=C2N)N
D02QWY,T67619,D0OX1T,20744821,CC1=C2C=C(C=CC2=NN1)C3=CC(=CN=C3)OCC(CC4=CNC5=CC=CC=C54)N
D02QWY,T67619,D0M5FF,5083,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N
D02QWY,T67619,D0RZ1H,11424128,CC1C2=C(C(=C(C=C2C(=O)O1)O)O)O
D02QWY,T67619,D07MQF,6438394,CCCCCCC(=O)CCCCCCC=CCC(C(C(CO)(C(=O)O)N)O)O
D02QWY,T67619,D0O1AV,53757375,CCC(C)CC(C)C=CC(=O)OC1C(C2(OC(C(C1(O2)C(=O)O)(C(=O)O)O)C(=O)O)CCC(=C)C(C(C)CC3=CC=CC=C3)OC(=O)C)O
D02QWY,T67619,D06HYF,89808643,C1CN(C1)CC(C2=CC(=C(C=C2)Cl)C(F)(F)F)NC3=NC=NC4=C3C=CC=C4C(=O)N
D02QWY,T67619,D07DWF,53262401,C1CC(C1)(C2=CC=C(C=C2)N3C4=C(C=CC(=N4)C5=CC=CC=C5)N=C3C6=C(N=CC=C6)N)N
D02QWY,T67619,D02NXM,46843057,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl
D02QWY,T67619,D01TBJ,49802864,CC(C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)CCCCC1CCSS1
D02QWY,T67619,D0YB3W,156414,C=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4
D02QWY,T67619,D01ZAQ,25227436,C1CN(CCC1(C(=O)NC(CCO)C2=CC=C(C=C2)Cl)N)C3=NC=NC4=C3C=CN4
D02QWY,T67619,D0I4TH,74078320,CC1CC(C2=C1C(=NC=N2)N3CCN(CC3)C(=O)C(CNC(C)C)C4=CC=C(C=C4)Cl)O
D02QWY,T67619,D0I6VU,176167,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7
D05CDF,T31406,D03EHM,24905142,C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N
D05CDF,T31406,D08RZB,11153014,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)C)C
D05CDF,T31406,D07PDQ,45109868,CC1=CC=C(C=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)NC3=CC=C(C4=CC=CC=C43)OCC5=CC(=NC=C5)NC(=O)COC
