,Unnamed: 0,drug_name,targets,shared_by,shared_by_cid,shared_by_smiles
4300,4300,D0VF6E,T85943,D0M0XB,0,zero
4301,4301,D0VF6E,T85943,D0G2CG,25017411,CC1=CC2=C(N1)C=CC(=C2F)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC
4302,4302,D0VF6E,T85943,D0J1GR,0,zero
4303,4303,D0VF6E,T85943,D0MW0N,0,zero
4304,4304,D0VF6E,T85943,D0TY3L,0,zero
4305,4305,D0VF6E,T85943,D07DIM,5311102,CC1CC(C(C(C=C(C(C(C=CC=C(C(=O)NC2=CC(=O)C=C(C1OC)C2=O)C)OC)OC(=O)N)C)C)OC)OC
4306,4306,D0VF6E,T85943,D0OB0F,0,zero
4307,4307,D0VF6E,T85943,D03MNN,11341869,CN1CCN(CC1)CC2=CC(=CO2)C3=C(C=C4C(=C3)N=CC(=C4NC5=CC(=C(C=C5Cl)Cl)OC)C#N)OC
4308,4308,D0VF6E,T85943,D0E6XR,3062316,CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=CC(=NC(=N3)C)N4CCN(CC4)CCO
4309,4309,D0VF6E,T85943,D0H8KG,5311382,CCN(CC)CCOC1=CC=C(C=C1)NC2=NC=C3C=C(C(=O)N(C3=N2)C)C4=C(C=CC=C4Cl)Cl
4310,4310,D0VF6E,T85943,D0VI7E,53372213,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NC=C4C(=N3)CCN(C4=O)C5=C(C=CC(=C5)NC(=O)C6=CC(=CC=C6)C(F)(F)F)Cl
4311,4311,D0VF6E,T85943,D0QD5Y,53354771,CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)C(F)(F)F)N3CCC4=NC(=NC=C4C3=O)NC5=CC=C(C=C5)N6CCN(CC6)C
4312,4312,D0VF6E,T85943,D02VDD,76283824,CN1CCN(CC1)CCCOC2=C(C=C3C(=C2)N=CC(=C3NC4=CC(=C(C=C4C5CC5)Cl)OC)C#N)OC
4313,4313,D0VF6E,T85943,D0Q5JV,0,zero
4314,4314,D0VF6E,T85943,D09RTW,0,zero
4315,4315,D0VF6E,T85943,D0M9YZ,0,zero
4316,4316,D0VF6E,T85943,D0M5AG,0,zero
4317,4317,D0VF6E,T85943,D07QBF,0,zero
4318,4318,D0VF6E,T85943,D0AK1F,0,zero
4319,4319,D0VF6E,T17687,D0VF6E,1401,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
4320,4320,D0VF6E,T17687,DZM65T,0,zero
4321,4321,D0VF6E,T17687,D07PQJ,46834118,COCCNCCC1=CC(=CC=C1)NC2=NC=C3CC(C4=CC=CC=C4C3=N2)C5=CC=CC=C5F
4322,4322,D0VF6E,T17687,D0O5CL,0,zero
4323,4323,D0VF6E,T17687,D0HE0E,5941540,C1CN(CCN1C=O)C2=CC=C(C=C2)C=C3C4=CC=CC=C4NC3=O
4324,4324,D0VF6E,T17687,D06SKN,9826324,CC(C(C1=CC=C(C=C1)O)O)N2CCC(CC2)(C3=CC=CC=C3)O.CS(=O)(=O)O.O.O.O
4325,4325,D0VF6E,T17687,D0H9FR,118295624,CNC1=NC=C2C=C(C(=O)N(C2=N1)CCCN3CCN(CC3)C(=O)C=C)C4=C(C(=CC(=C4Cl)OC)OC)Cl
4326,4326,D0VF6E,T17687,D0E8PR,71611869,CC1=CC2=C(C(=C1)OC)SC(=C2)C3=C4C(=NC=NN4C(=C3COC)CN5CCNC(=O)C5)N
4327,4327,D0VF6E,T17687,D0XT0W,66555680,CC1=NC2=C(N1)C=C(C=C2)N3C(=C(C=N3)C(=O)C4=CC5=CC=CC=C5N4)N
4328,4328,D0VF6E,T17687,D0NU0U,0,zero
4329,4329,D0VF6E,T17687,D01ZLU,71621331,COC1=CC(=CC(=C1)C#CC2=NN(C3=NC=NC(=C23)N)C4CCN(C4)C(=O)C=C)OC
4330,4330,D0VF6E,T17687,D03LWG,53235510,CCN1CCN(CC1)C2=CC=C(C=C2)NC3=CC(=NC=N3)N(C)C(=O)NC4=C(C(=CC(=C4Cl)OC)OC)Cl
4331,4331,D0VF6E,T17687,D0B0AX,5328127,CC(C)(C)NC(=O)NC1=C(C=C2C=NC(=NC2=N1)N)C3=CC(=CC(=C3)OC)OC
4332,4332,D0VF6E,T17687,D0NW0T,0,zero
4333,4333,D0VF6E,T90286,D0VF6E,1401,CCN(CC)CCCCNC1=NC2=NC(=C(C=C2C=N1)C3=CC(=CC(=C3)OC)OC)NC(=O)NC(C)(C)C
4334,4334,D01ZRI,T80975,D0F5JZ,24180719,CCCS(=O)(=O)NC1=C(C(=C(C=C1)F)C(=O)C2=CNC3=C2C=C(C=N3)Cl)F
4335,4335,D01ZRI,T80975,DN3Z5D,0,zero
4336,4336,D01ZRI,T80975,D05BLN,25212148,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
4337,4337,D01ZRI,T80975,D0D7BX,0,zero
4338,4338,D01ZRI,T80975,D07OIZ,0,zero
4339,4339,D01ZRI,T80975,D0AK4H,0,zero
4340,4340,D01ZRI,T80975,D0Q4EQ,0,zero
4341,4341,D01ZRI,T80975,D0R3IK,0,zero
4342,4342,D01ZRI,T80975,D08BJR,9869779,CC(C1=NC=CS1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)OC
4343,4343,D01ZRI,T80975,D07OSK,6419834,CCOC(=O)C1=C(NC(=C1C)C=C2C3=CC=CC=C3NC2=O)C
4344,4344,D01ZRI,T80975,D00GVV,5329155,C1CCC2=C(C1)C=C(N2)C=C3C4=C(C=CC(=C4)Br)NC3=O
4345,4345,D01ZRI,T80975,D09LKM,5329468,COC1=CC=C(C=C1)C2=CN3C(=C(C=N3)C4=CSC=C4)N=C2
4346,4346,D01ZRI,T80975,D07SRX,9797919,C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)Cl)NCC3=CC=NC=C3
4347,4347,D01ZRI,T80975,D03EHM,24905142,C1CCC(C1)N2C3=NC=NC(=C3C(=N2)C4=CN=C5C(=C4)C=CN5)N
4348,4348,D01ZRI,T80975,D0PP6Y,0,zero
4349,4349,D01ZRI,T80975,D0C2GE,67161540,CCN1CCC(CC1)NC2=CC3=C(C=C2)NC(=O)C3=C(C4=CC=C(C=C4)Cl)C5=NC=CN5
4350,4350,D01ZRI,T80975,D0N7AJ,0,zero
4351,4351,D01ZRI,T80975,D05GMB,135461425,CN1CCN(CC1)CC(=O)N(C)C2=CC=C(C=C2)N=C(C3=CC=CC=C3)C4=C(NC5=C4C=CC(=C5)C(=O)O)O
4352,4352,D01ZRI,T80975,D0RG0Z,10077147,C1CCN(C1)C(=O)NC2=CC=CC(=C2)NC3=NC=C(C(=N3)NCCCNC(=O)C4=CC=CS4)I
4353,4353,D01ZRI,T80975,D0IX7Y,0,zero
4354,4354,D01ZRI,T80975,D0YN1E,5329454,C1=CN=CC=C1C2=CN3C(=C(C=N3)C4=CC=NC=C4)N=C2
4355,4355,D01ZRI,T80975,D0U3ZP,5329338,COC1=CC=C(C=C1)C2=CC3=C(C=C2)N(C=N3)C4=CC=CC=C4
4356,4356,D01ZRI,T80975,D07AIB,712152,C1=CC=C(C=C1)OC2=CC=C(C=C2)NC3=NC=NC4=CC=CC=C43
4357,4357,D01ZRI,T80975,D0M9OF,0,zero
4358,4358,D01ZRI,T80975,D00MCJ,5329369,C1=CC=C2C=C(C(=O)C=CC2=C1)C3=NC4=CC=CC=C4N3
4359,4359,D01ZRI,T80975,D07QMC,5329370,zero
4360,4360,D01ZRI,T80975,D07XBW,9968373,C1=CC=C(C=C1)S(=O)(=O)NC(=O)C2=C(C=C(C=C2)Cl)Cl
4361,4361,D01ZRI,T80975,D0UZ5W,975893,C1=CC=C(C(=C1)C(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl)Cl
4362,4362,D01ZRI,T80975,D05THI,11174891,C1=CC(=CC(=C1)Cl)C(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl
4363,4363,D01ZRI,T80975,D09MSA,837182,C1=CC(=CC=C1C(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl)Cl
4364,4364,D01ZRI,T80975,D0BM4F,5329404,C1=CC=C(C=C1)C2=CN=C(O2)NC3=CC=CC=C3
4365,4365,D01ZRI,T80975,D03HQK,5329843,C1=CC=C(C=C1)C2=CN=C(O2)NC3=CC=CC=C3C#N
4366,4366,D01ZRI,T80975,D06GJO,5329844,COC1=CC=CC=C1NC2=NC=C(O2)C3=CC=CC=C3
4367,4367,D01ZRI,T80975,D0J2XD,0,zero
4368,4368,D01ZRI,T80975,D0A9ZQ,5329846,C1=CC=C(C=C1)C2=CN=C(O2)NC3=CC(=CC=C3)OC4=CC=CC=C4
4369,4369,D01ZRI,T80975,D0V9DQ,5329847,C1=CC=C(C=C1)C2=CN=C(O2)NC3=CC=CC(=C3)CO
4370,4370,D01ZRI,T80975,D0V4BR,11266872,CC1=CC=CC=C1C(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl
4371,4371,D01ZRI,T80975,D0M2QA,0,zero
4372,4372,D01ZRI,T80975,D0C6OD,11439243,C1=CC(=CC=C1C(=O)NS(=O)(=O)C2=CC=C(C=C2)Cl)[N+](=O)[O-]
4373,4373,D01ZRI,T80975,D0D3YL,5329849,CC1=CC(=CC=C1)NC2=NC=C(O2)C3=CC=CC=C3
4374,4374,D01ZRI,T80975,D09LEK,5329850,C1=CC=C(C=C1)C2=CN=C(O2)NC3=CC=C(C=C3)S(=O)(=O)N
4375,4375,D01ZRI,T80975,D0F0AU,44405988,CC1=C2C=C(SC2=NN1)C(=O)N
4376,4376,D01ZRI,T80975,D0C6KI,5329006,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=C(C=C(C=C3)Cl)F)OC
4377,4377,D01ZRI,T80975,D0ST4P,5187941,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)OC(F)(F)Cl)C4=CC=C(C=C4)C(=O)N
4378,4378,D01ZRI,T80975,D0Z8TR,5298698,CC(C)(C)C1=CC=C(C=C1)NC2=NN=C(C3=CC=CC=C32)C4=CC=C(C=C4)C(=O)N
4379,4379,D01ZRI,T80975,D09AKX,1416247,CC1=CC(=CC=C1)NC2=NN=C(C3=CC=CC=C32)C4=CC=C(C=C4)C(=O)N
4380,4380,D01ZRI,T80975,D08JSJ,1416020,CC1=CC=C(C=C1)NC2=NN=C(C3=CC=CC=C32)C4=CC=C(C=C4)C(=O)N
4381,4381,D01ZRI,T80975,D02AOT,44394105,CC(C)OCC1=CC2=C(C=C1)N(C3=C2C4=C(C5=C3CC6=CC=CC=C65)C(=O)NC4)CCCCC(=O)N(C)C
4382,4382,D01ZRI,T80975,D0M4SY,0,zero
4383,4383,D01ZRI,T80975,D02RWK,44400432,CC1(C(CC(O1)N2C3=CC=CC=C3C4=C5C(=C6C7=CC=CC=C7NC6=C42)CNC5=O)(CO)O)C
4384,4384,D01ZRI,T80975,D09LPL,5329103,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)Cl)NC2=O)C
4385,4385,D01ZRI,T80975,D0E3HC,5329450,C1CCN(CC1)CCOC2=CC=C(C=C2)C3=CN4C(=C(C=N4)C5=CSC=C5)N=C3
4386,4386,D01ZRI,T80975,D0EE6A,6398883,C1=CC=C(C(=C1)C(=O)NC2=CC=CC(=C2)C(F)(F)F)NCC3=CC=NC=C3
4387,4387,D01ZRI,T80975,D0UX3T,5329361,C1=CC=C2C(=C1)C(=CN2)C3=CN=CC(=C3)C4=CSC=C4
4388,4388,D01ZRI,T80975,D0H1OK,11562302,CC1=CC(=CC2=C1N=C(N=N2)NC3=CC=C(C=C3)OCCN4CCCC4)C5=C(C=CC=C5Cl)Cl
4389,4389,D01ZRI,T80975,D00YWZ,18450753,C1=CC(=CC=C1C2=CSC3=C2C(=NC=C3)N)N
4390,4390,D01ZRI,T80975,D06BVH,18516979,C1=CC=C(C=C1)C2=NC(=NC=C2C#N)NC3=CC=CC=C3
4391,4391,D01ZRI,T80975,D0E9DI,44430881,CC1=CC=C(C=C1)NC2=NC=C(C(=N2)C3=CC=CC=C3)C#N
4392,4392,D01ZRI,T80975,D01LEV,22394620,C1=CC=C2C(=C1)C(=CC3=C(C=CS3)Br)C(=O)N2
4393,4393,D01ZRI,T80975,D04RQU,44425819,CC1=CC2=C(N1)C=C3C4=C2C=CC=C4NC3=O
4394,4394,D01ZRI,T80975,D0KH5T,0,zero
4395,4395,D01ZRI,T80975,D09TQP,12043829,C1C2=CC=CC=C2C3=C1C(=NN3)C4=CC=CC=C4
4396,4396,D01ZRI,T80975,D0EK0G,11572699,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
4397,4397,D01ZRI,T80975,D0J3OZ,0,zero
4398,4398,D01ZRI,T80975,D09HXU,16086113,CC1=CC=CC=C1C2=CC3=CN=C(N=C3C=C2)N
4399,4399,D01ZRI,T80975,D0Y9GK,16125106,C1=CC(=C2C(=C1)NN=C2N)C3=CC=C(C=C3)N
4400,4400,D01ZRI,T80975,D0A9ZP,42609931,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)C4=CC=CC5=C4C=CN=C5
4401,4401,D01ZRI,T80975,D0D3QA,44409436,CC1=CC(=CC=C1)NC2=NN=C(C3=CC=CC=C32)C4=CC=CC5=C4C=CN=C5
4402,4402,D01ZRI,T80975,D03HTT,44409370,CC1=CC=CC=C1NC2=NN=C(C3=CC=CC=C32)C4=CC=CC5=C4C=CN=C5
4403,4403,D01ZRI,T80975,D0XC6G,135464491,C1=CC=C2C(=C1)C(=NN2)C3=NC4=CC=CC=C4N3
4404,4404,D01ZRI,T80975,D09XIL,11396738,COC1=CC=C(C=C1)N2CC3=CN=C(N=C3N(C2=O)C4CCC(C4)O)NC5=CC=C(C=C5)F
4405,4405,D01ZRI,T80975,D00NYT,10946795,COC1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=C(C=C3)OC
4406,4406,D01ZRI,T80975,D0C3WY,2752461,C1=CC=C(C=C1)C2=C(C(=O)NC2=O)C3=CC=CC=C3
4407,4407,D01ZRI,T80975,D0Z7TM,22273644,CC1=CC2=CC(=CN=C2N1)NC3=NC=NN4C3=C(C(=C4)C5=NN=C(O5)C)C(C)C
4408,4408,D01ZRI,T80975,D09QBA,23378546,COC1=CC2=C(C=C1)C3=C(CC2)C4=C(C5=C3C(=O)NC5)C6=CC=CC=C6N4CCO
4409,4409,D01ZRI,T80975,D0H4GI,10275001,CC(C)OCC1=CC2=C(C=C1)N(C3=C2C4=C(C5=C3CC6=CC=CC=C65)C(=O)NC4)CCCO
4410,4410,D01ZRI,T80975,D0E8VF,0,zero
4411,4411,D01ZRI,T80975,D09DJU,73755145,CC1=C(N=C(C1C(=O)NCC(CN2CCOCC2)O)C)C=C3C4=C(C=CC(=C4)F)NC3=O
4412,4412,D01ZRI,T80975,D00DQX,11667893,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C
4413,4413,D01ZRI,T80975,D01AXK,0,zero
4414,4414,D01ZRI,T80975,D07PNT,10433653,CCN1CCC(CC1)NC2=CC3=C(C=C2)NC(=O)C3=C(C4=CC(=CC=C4)F)C5=NC=C(N5)C
4415,4415,D01ZRI,T80975,D07HRU,9549295,CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl
4416,4416,D01ZRI,T80975,D0ZI5A,11236560,CC1=C(C2=C(O1)C=C(C=C2)OC3=C4C=CC(=CC4=NC=C3)OCCN5CCOCC5)C(=O)NC
4417,4417,D01ZRI,T80975,D0GM6E,86278317,COCCNC(=O)OCC(COC(=O)NCCOC)OCCCC(=O)NCCNC(=O)CCN1C(=O)CC(C1=O)SCC(C(=O)O)N
4418,4418,D01ZRI,T80975,D09ETH,16118392,CN1CCN(CC1)C2CCN(CC2)C(=O)NC3=NC=CC(=C3)OC4=CC(=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
4419,4419,D01ZRI,T80975,D0N8RV,0,zero
4420,4420,D01ZRI,T80975,D0T2ER,24767976,CC1=C(C=C(C=C1)OC2=NN3C=C(N=C3C=C2)NC(=O)C4CC4)NC(=O)C5=CC(=NN5C)C
4421,4421,D01ZRI,T80975,D0CY1B,6420138,CC1=C(SC(=N1)N)C2=NC(=NC=C2)NC3=CC=C(C=C3)N4CCOCC4
4422,4422,D01ZRI,T80975,D0FA6S,54576299,C1CC1C(=O)NC2=NC=CC(=C2)OC3=C(C=C(C(=C3)F)NC(=O)C4(CC4)C(=O)NC5=CC=C(C=C5)F)F
4423,4423,D01ZRI,T80975,D0FD6D,11751922,CC(C)CN1C2=C(C=C(C=C2)NC3=NC=CC=N3)C4=C1C5=C(C6=CN(N=C6CC5)C)C7=C4CNC7=O
4424,4424,D01ZRI,T80975,D0Q0HZ,0,zero
4425,4425,D01ZRI,T80975,D0U6BQ,0,zero
4426,4426,D01ZRI,T80975,D04NOE,0,zero
4427,4427,D01ZRI,T80975,D00DRL,44137946,CN1C=C(C=N1)C2=CC3=C(C=CC4=C(C3=O)C=C(C=C4)NS(=O)(=O)N(C)CC5COCCO5)N=C2
4428,4428,D01ZRI,T80975,D09LOZ,0,zero
4429,4429,D01ZRI,T80975,D0ZN1R,68245,C1=C(C=C(C(=C1O)O)O)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O.[Cl-]
4430,4430,D01ZRI,T80975,D00YPR,9811611,C1CCN(C1)CCCCNC(=O)NC2=C(C(=NS2)OCC3=C(C=C(C=C3F)Br)F)C(=O)N
4431,4431,D01ZRI,T80975,D0HN7I,0,zero
4432,4432,D01ZRI,T80975,D0R6UV,11349170,COC1=CC=CC(=C1)NC2=NC=NN3C2=C(C=C3)CN4CCC(C(C4)O)N
4433,4433,D01ZRI,T80975,D0P6DJ,0,zero
4434,4434,D01ZRI,T80975,D03AND,11656518,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F
4435,4435,D01ZRI,T80975,D0D1GF,42642645,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F
4436,4436,D01ZRI,T80975,D07NOI,9808844,CNC(=O)C1=NC=CC(=C1)COC2=NN=C(C3=C2OC=C3)NC4=CC=C(C=C4)Cl
4437,4437,D01ZRI,T80975,D0Z6MT,16662431,CCN(CC)CCN1CCC2=C(C1=O)C(=C(N2)C=C3C4=C(C=CC(=C4)F)NC3=O)C
4438,4438,D01ZRI,T80975,D05PWX,52920501,CC1=CC2=C(N1)C=CC(=C2)OC3=NC(=NC=C3)NC4=CC=CC(=C4)CS(=O)(=O)NCCN(C)C
4439,4439,D01ZRI,T80975,D09VMI,9933475,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
4440,4440,D01ZRI,T80975,D0HS5V,11234052,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NN4C3=C(C(=C4)OCC(C)O)C
4441,4441,D01ZRI,T80975,D02WVT,25031915,CNC(=O)C1=CC=CC2=C1C=CC(=C2)OC3=C4C=C(C(=CC4=NC=C3)OCC5(CC5)N)OC
4442,4442,D01ZRI,T80975,D03JTG,44480399,CC1=C(C2=C(O1)C=C(C=C2)OC3=NC=NC4=CC(=C(C=C43)OC)OC)C(=O)NC
4443,4443,D01ZRI,T80975,D0A1AQ,5329099,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O
4444,4444,D01ZRI,T80975,D0Q9CY,9915743,CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C
4445,4445,D01ZRI,T80975,D0W7JZ,9911830,CC1=CC(=NO1)NC(=O)NC2=C(C=C(C=C2)OC3=C4C=C(C(=CC4=NC=C3)OC)OC)Cl
4446,4446,D01ZRI,T80975,D0R0FO,9823820,COC1=CC2=NC=CC(=C2C=C1C(=O)N)OC3=CC(=C(C=C3)NC(=O)NC4CC4)Cl
4447,4447,D01ZRI,T80975,D0SZ6E,45139106,CS(=O)(=O)O.C1CCC(C1)(C#N)C2=CC=C(C=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4
4448,4448,D01ZRI,T80975,D01PZD,5329098,CC1=CC(=C(N1)C=C2C3=CC=CC=C3NC2=O)C
4449,4449,D01ZRI,T80975,D09HVD,0,zero
4450,4450,D01ZRI,T80975,D01ZRI,6450551,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4
4451,4451,D01ZRI,T80975,D0R0MW,5329102,CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C
4452,4452,D01ZRI,T80975,D0W5HK,216239,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
4453,4453,D01ZRI,T80975,D09GDD,11167602,CNC(=O)C1=NC=CC(=C1)OC2=CC(=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F)F
4454,4454,D01ZRI,T80975,D0F0ZY,11525740,CC1=C(C=C(C=C1)NC2=NC=CC(=N2)N(C)C3=CC4=NN(C(=C4C=C3)C)C)S(=O)(=O)N.Cl
4455,4455,D01ZRI,T80975,D0G6QF,3081361,CN1CCC(CC1)COC2=C(C=C3C(=C2)N=CN=C3NC4=C(C=C(C=C4)Br)F)OC
4456,4456,D01ZRI,T80975,D0IQ6P,0,zero
4457,4457,D01ZRI,T80975,D06GBK,2048,CC1=CC2=NC=C(N=C2C=C1C)C3=CC=CC=C3
4458,4458,D01ZRI,T80975,D08OXH,0,zero
4459,4459,D01ZRI,T80975,D0DV4X,0,zero
4460,4460,D01ZRI,T80975,D05PRG,0,zero
4461,4461,D01ZRI,T80975,D0G1YI,0,zero
4462,4462,D01ZRI,T80975,D0JU8E,0,zero
4463,4463,D01ZRI,T80975,D06BTN,0,zero
4464,4464,D01ZRI,T80975,D06HEO,0,zero
4465,4465,D01ZRI,T80975,D08XAY,0,zero
4466,4466,D01ZRI,T80975,D0AK1F,0,zero
